id,city,country,state,zipcode
597,Chirala,India,Andhra Pradesh,523155
598,Prakasam,India,Andhra Pradesh,523155
599,Prakasam,India,Andhra Pradesh,523124
600,Adilabad,India,Andhra Pradesh,504294
601,Krishna,India,Andhra Pradesh,521128
602,Warangal,India,Andhra Pradesh,506223
603,Ranga Reddy,India,Andhra Pradesh,501113
604,Vishakhapatnam,India,Andhra Pradesh,531162
605,Chittoor,India,Andhra Pradesh,517198
606,Krishna,India,Andhra Pradesh,520009
607,Chittoor,India,Andhra Pradesh,517001
608,Chittoor,India,Andhra Pradesh,517002
609,Chittoor,India,Andhra Pradesh,517004
610,Chittoor,India,Andhra Pradesh,517003
611,Cuddapah,India,Andhra Pradesh,516104
612,Nalgonda,India,Andhra Pradesh,508114
613,Warangal,India,Andhra Pradesh,506356
614,Mahboobnagar,India,Andhra Pradesh,509109
615,Guntur,India,Andhra Pradesh,522298
616,Krishna,India,Andhra Pradesh,521117
617,Prakasam,India,Andhra Pradesh,523285
618,Vishakhapatnam,India,Andhra Pradesh,531036
619,Guntur,India,Andhra Pradesh,522264
620,Karimnagar,India,Andhra Pradesh,505415
621,Krishna,India,Andhra Pradesh,521251
622,East Godavari,India,Andhra Pradesh,533461
623,Guntur,India,Andhra Pradesh,522006
624,Nalgonda,India,Andhra Pradesh,508252
625,Guntur,India,Andhra Pradesh,522003
626,Chittoor,India,Andhra Pradesh,517257
627,Krishna,India,Andhra Pradesh,520005
628,Anantapur,India,Andhra Pradesh,515415
629,Khammam,India,Andhra Pradesh,507001
630,East Godavari,India,Andhra Pradesh,533002
631,Krishna,India,Andhra Pradesh,521001
632,Anantapur,India,Andhra Pradesh,515001
633,Anantapur,India,Andhra Pradesh,515004
634,Guntur,India,Andhra Pradesh,522403
635,Nalgonda,India,Andhra Pradesh,508002
636,Prakasam,India,Andhra Pradesh,523001
637,Kurnool,India,Andhra Pradesh,518202
638,Nellore,India,Andhra Pradesh,524201
639,Srikakulam,India,Andhra Pradesh,532001
640,East Godavari,India,Andhra Pradesh,533203
641,Adilabad,India,Andhra Pradesh,504001
642,West Godavari,India,Andhra Pradesh,534275
643,West Godavari,India,Andhra Pradesh,534211
644,Hyderabad,India,Andhra Pradesh,500037
645,Adilabad,India,Andhra Pradesh,504001
646,Srikakulam,India,Andhra Pradesh,532284
647,Hyderabad,India,Andhra Pradesh,500005
648,Cuddapah,India,Andhra Pradesh,516001
649,Cuddapah,India,Andhra Pradesh,516163
650,Cuddapah,India,Andhra Pradesh,516004
651,Prakasam,India,Andhra Pradesh,523333
652,Prakasam,India,Andhra Pradesh,523333
653,Karimnagar,India,Andhra Pradesh,505184
654,West Godavari,India,Andhra Pradesh,534390
655,Vishakhapatnam,India,Andhra Pradesh,530020
656,Khammam,India,Andhra Pradesh,507003
657,Hyderabad,India,Andhra Pradesh,500023
658,Chittoor,India,Andhra Pradesh,517152
659,Mahboobnagar,India,Andhra Pradesh,509407
660,Nalgonda,India,Andhra Pradesh,508375
661,Nellore,India,Andhra Pradesh,524152
662,Karimnagar,India,Andhra Pradesh,505476
663,Dammapeta,India,Andhra Pradesh,507306
664,East Godavari,India,Andhra Pradesh,533103
665,Adilabad,India,Andhra Pradesh,504206
666,Dangeru,India,Andhra Pradesh,533263
667,Guntur,India,Andhra Pradesh,522297
668,Nellore,India,Andhra Pradesh,524003
669,Hyderabad,India,Andhra Pradesh,500024
670,Nizamabad,India,Andhra Pradesh,503165
671,Prakasam,India,Andhra Pradesh,523267
672,Prakasam,India,Andhra Pradesh,523247
673,Vizianagaram,India,Andhra Pradesh,531202
674,Warangal,India,Andhra Pradesh,506315
675,Hyderabad,India,Andhra Pradesh,500028
676,Kurnool,India,Andhra Pradesh,518669
677,East Godavari,India,Andhra Pradesh,533240
678,Anantapur,India,Andhra Pradesh,515332
679,Nizamabad,India,Andhra Pradesh,503124
680,Khammam,India,Andhra Pradesh,507206
681,Krishna,India,Andhra Pradesh,520050
682,Vishakhapatnam,India,Andhra Pradesh,530009
683,Krishna,India,Andhra Pradesh,521001
684,Warangal,India,Andhra Pradesh,506006
685,Guntur,India,Andhra Pradesh,522050
686,Cuddapah,India,Andhra Pradesh,516441
687,Prakasam,India,Andhra Pradesh,523277
688,Warangal,India,Andhra Pradesh,506011
689,Karimnagar,India,Andhra Pradesh,518465
690,Adilabad,India,Andhra Pradesh,504218
691,Nalgonda,India,Andhra Pradesh,508248
692,Mahboobnagar,India,Andhra Pradesh,509204
693,Vishakhapatnam,India,Andhra Pradesh,531030
694,West Godavari,India,Andhra Pradesh,534313
695,Warangal,India,Andhra Pradesh,506302
696,East Godavari,India,Andhra Pradesh,533339
697,Medak,India,Andhra Pradesh,502305
698,Mahboobnagar,India,Andhra Pradesh,509205
699,Karimnagar,India,Andhra Pradesh,505425
700,Nizamabad,India,Andhra Pradesh,503230
701,Nizamabad,India,Andhra Pradesh,503145
702,Warangal,India,Andhra Pradesh,506330
703,West Godavari,India,Andhra Pradesh,534462
704,Warangal,India,Andhra Pradesh,506330
705,Dharmavaram,India,Andhra Pradesh,515671
706,Dharmavaram,India,Andhra Pradesh,533430
707,Dharmavaram,India,Andhra Pradesh,531148
708,Anantapur,India,Andhra Pradesh,515671
709,Anantapur,India,Andhra Pradesh,515672
710,Mahboobnagar,India,Andhra Pradesh,509133
711,Ranga Reddy,India,Andhra Pradesh,501121
712,Kurnool,India,Andhra Pradesh,518222
713,Kurnool,India,Andhra Pradesh,518222
714,Hyderabad,India,Andhra Pradesh,500006
715,Guntur,India,Andhra Pradesh,522258
716,Nizamabad,India,Andhra Pradesh,503175
717,Medak,India,Andhra Pradesh,502321
718,Hyderabad,India,Andhra Pradesh,500036
719,Adilabad,India,Andhra Pradesh,504306
720,Vishakhapatnam,India,Andhra Pradesh,531061
721,Guntur,India,Andhra Pradesh,522276
722,Nalgonda,India,Andhra Pradesh,508258
723,Kurnool,India,Andhra Pradesh,518021
724,West Godavari,India,Andhra Pradesh,534314
725,Nalgonda,India,Andhra Pradesh,508333
726,West Godavari,India,Andhra Pradesh,534239
727,Karimnagar,India,Andhra Pradesh,505002
728,Vishakhapatnam,India,Andhra Pradesh,530002
729,Krishna,India,Andhra Pradesh,521002
730,Krishna,India,Andhra Pradesh,520001
731,West Godavari,India,Andhra Pradesh,534202
732,West Godavari,India,Andhra Pradesh,534266
733,Karimnagar,India,Andhra Pradesh,521332
734,Ranga Reddy,India,Andhra Pradesh,501525
735,Domakonda,India,Andhra Pradesh,503123
736,Cuddapah,India,Andhra Pradesh,516431
737,Dommeru,India,Andhra Pradesh,534351
738,Adilabad,India,Andhra Pradesh,504207
739,Prakasam,India,Andhra Pradesh,523305
740,Nalgonda,India,Andhra Pradesh,508272
741,Guntur,India,Andhra Pradesh,522503
742,Vishakhapatnam,India,Andhra Pradesh,530004
743,Vishakhapatnam,India,Andhra Pradesh,531135
744,Guntur,India,Andhra Pradesh,522002
745,Vishakhapatnam,India,Andhra Pradesh,531110
746,Guntur,India,Andhra Pradesh,522002
747,Nizamabad,India,Andhra Pradesh,503314
748,Vizianagaram,India,Andhra Pradesh,532578
749,Medak,India,Andhra Pradesh,502334
750,Warangal,India,Andhra Pradesh,506381
751,Chittoor,India,Andhra Pradesh,517110
752,Kurnool,India,Andhra Pradesh,518135
753,East Godavari,India,Andhra Pradesh,533292
754,West Godavari,India,Andhra Pradesh,533125
755,Hyderabad,India,Andhra Pradesh,500762
756,Srikakulam,India,Andhra Pradesh,532001
757,East Godavari,India,Andhra Pradesh,533262
758,Prakasam,India,Andhra Pradesh,523002
759,Medak,India,Andhra Pradesh,502108
760,Medak,India,Andhra Pradesh,502277
761,Nellore,India,Andhra Pradesh,524102
762,Guntur,India,Andhra Pradesh,522330
763,Krishna,India,Andhra Pradesh,521202
764,Khammam,India,Andhra Pradesh,507137
765,Prakasam,India,Andhra Pradesh,523330
766,Krishna,India,Andhra Pradesh,520002
767,Chittoor,India,Andhra Pradesh,517583
768,Krishna,India,Andhra Pradesh,520003
769,Guntur,India,Andhra Pradesh,522612
770,Srikakulam,India,Andhra Pradesh,532484
771,Nellore,India,Andhra Pradesh,524222
772,West Godavari,India,Andhra Pradesh,534156
773,Cuddapah,India,Andhra Pradesh,516175
774,Nellore,India,Andhra Pradesh,524306
775,East Godavari,India,Andhra Pradesh,533341
776,West Godavari,India,Andhra Pradesh,534426
777,Vishakhapatnam,India,Andhra Pradesh,530016
778,Hyderabad,India,Andhra Pradesh,500026
779,West Godavari,India,Andhra Pradesh,534001
780,Adilabad,India,Andhra Pradesh,504307
781,Hyderabad,India,Andhra Pradesh,500762
782,Prakasam,India,Andhra Pradesh,523356
783,Mahboobnagar,India,Andhra Pradesh,509307
784,Hyderabad,India,Andhra Pradesh,500023
785,Guntur,India,Andhra Pradesh,522233
786,Guntur,India,Andhra Pradesh,522340
787,Nizamabad,India,Andhra Pradesh,503202
788,Krishna,India,Andhra Pradesh,521144
789,Kurnool,India,Andhra Pradesh,518017
790,Cuddapah,India,Andhra Pradesh,516271
791,Adilabad,India,Andhra Pradesh,504106
792,Ekambara kuppam,India,Andhra Pradesh,517592
793,Ranga Reddy,India,Andhra Pradesh,501103
794,Krishna,India,Andhra Pradesh,521148
795,Karimnagar,India,Andhra Pradesh,505525
796,Karimnagar,India,Andhra Pradesh,505401
797,Karimnagar,India,Andhra Pradesh,505188
798,West Godavari,India,Andhra Pradesh,534268
799,Eluru,India,Andhra Pradesh,534001
800,West Godavari,India,Andhra Pradesh,534001
801,West Godavari,India,Andhra Pradesh,534006
802,West Godavari,India,Andhra Pradesh,534006
803,West Godavari,India,Andhra Pradesh,534006
804,West Godavari,India,Andhra Pradesh,534006
805,West Godavari,India,Andhra Pradesh,534005
806,West Godavari,India,Andhra Pradesh,534006
807,Guntur,India,Andhra Pradesh,522308
808,Hyderabad,India,Andhra Pradesh,500021
809,Karimnagar,India,Andhra Pradesh,505526
810,East Godavari,India,Andhra Pradesh,533003
811,Hyderabad,India,Andhra Pradesh,500007
812,Krishna,India,Andhra Pradesh,521001
813,Khammam,India,Andhra Pradesh,507168
814,Chittoor,India,Andhra Pradesh,517240
815,Hyderabad,India,Andhra Pradesh,500018
816,Prakasam,India,Andhra Pradesh,523327
817,Hyderabad,India,Andhra Pradesh,500004
818,Hyderabad,India,Andhra Pradesh,500027
819,Prakasam,India,Andhra Pradesh,523280
820,Vishakhapatnam,India,Andhra Pradesh,531082
821,Guntur,India,Andhra Pradesh,522017
822,Guntur,India,Andhra Pradesh,522003
823,Warangal,India,Andhra Pradesh,506165
824,Guntur,India,Andhra Pradesh,522003
825,Hyderabad,India,Andhra Pradesh,500253
826,Hyderabad,India,Andhra Pradesh,500265
827,Hyderabad,India,Andhra Pradesh,500018
828,Medak,India,Andhra Pradesh,502110
829,Nizamabad,India,Andhra Pradesh,503220
830,Nellore,India,Andhra Pradesh,524003
831,Warangal,India,Andhra Pradesh,506003
832,West Godavari,India,Andhra Pradesh,534275
833,Karimnagar,India,Andhra Pradesh,505210
834,Medak,India,Andhra Pradesh,502110
835,East Godavari,India,Andhra Pradesh,533101
836,Warangal,India,Andhra Pradesh,506008
837,Vishakhapatnam,India,Andhra Pradesh,530001
838,Nellore,India,Andhra Pradesh,524101
839,Nellore,India,Andhra Pradesh,524101
840,East Godavari,India,Andhra Pradesh,533285
841,Hyderabad,India,Andhra Pradesh,500004
842,Guntur,India,Andhra Pradesh,522001
843,Guntur,India,Andhra Pradesh,522001
844,Guntur,India,Andhra Pradesh,522001
845,Guntur,India,Andhra Pradesh,522001
846,Guntur,India,Andhra Pradesh,522001
847,Guntur,India,Andhra Pradesh,522001
848,Krishna,India,Andhra Pradesh,521101
849,Krishna,India,Andhra Pradesh,521101
850,Hyderabad,India,Andhra Pradesh,500032
851,Hyderabad,India,Andhra Pradesh,500032
852,Anantapur,India,Andhra Pradesh,515844
853,Gadwal,India,Andhra Pradesh,509125
854,Mahboobnagar,India,Andhra Pradesh,509323
855,Hyderabad,India,Andhra Pradesh,500029
856,Vizianagaram,India,Andhra Pradesh,531270
857,Prakasam,India,Andhra Pradesh,523315
858,Nizamabad,India,Andhra Pradesh,503001
859,Kurnool,India,Andhra Pradesh,518583
860,Chittoor,India,Andhra Pradesh,517141
861,Vizianagaram,India,Andhra Pradesh,531201
862,Vishakhapatnam,India,Andhra Pradesh,530026
863,Krishna,India,Andhra Pradesh,521109
864,Cuddapah,India,Andhra Pradesh,516120
865,Cuddapah,India,Andhra Pradesh,516267
866,Krishna,India,Andhra Pradesh,521403
867,West Godavari,India,Andhra Pradesh,534198
868,Nellore,India,Andhra Pradesh,524317
869,Nizamabad,India,Andhra Pradesh,503114
870,Anantapur,India,Andhra Pradesh,515001
871,East Godavari,India,Andhra Pradesh,533201
872,Hyderabad,India,Andhra Pradesh,500001
873,Adilabad,India,Andhra Pradesh,504001
874,Guntur,India,Andhra Pradesh,522403
875,Karimnagar,India,Andhra Pradesh,505301
876,Khammam,India,Andhra Pradesh,507003
877,Mahboobnagar,India,Andhra Pradesh,509103
878,Vishakhapatnam,India,Andhra Pradesh,530005
879,Nizamabad,India,Andhra Pradesh,503001
880,Hyderabad,India,Andhra Pradesh,500003
881,Krishna,India,Andhra Pradesh,521123
882,Vishakhapatnam,India,Andhra Pradesh,531001
883,East Godavari,India,Andhra Pradesh,533004
884,Guntur,India,Andhra Pradesh,522201
885,Hyderabad,India,Andhra Pradesh,500380
886,Nalgonda,India,Andhra Pradesh,508248
887,Krishna,India,Andhra Pradesh,520003
888,Krishna,India,Andhra Pradesh,520003
889,Krishna,India,Andhra Pradesh,521202
890,Vishakhapatnam,India,Andhra Pradesh,531001
891,West Godavari,India,Andhra Pradesh,534002
892,Vishakhapatnam,India,Andhra Pradesh,530003
893,East Godavari,India,Andhra Pradesh,533103
894,Chittoor,India,Andhra Pradesh,517325
895,Karimnagar,India,Andhra Pradesh,505001
896,Krishna,India,Andhra Pradesh,521201
897,Nellore,India,Andhra Pradesh,524236
898,Anantapur,India,Andhra Pradesh,515521
899,Karimnagar,India,Andhra Pradesh,505445
900,Chittoor,India,Andhra Pradesh,517125
901,Guntur,India,Andhra Pradesh,522271
902,Mahboobnagar,India,Andhra Pradesh,509306
903,Vishakhapatnam,India,Andhra Pradesh,531029
904,Ranga Reddy,India,Andhra Pradesh,501115
905,Chittoor,India,Andhra Pradesh,517564
906,Cuddapah,India,Andhra Pradesh,516319
907,Karimnagar,India,Andhra Pradesh,505474
908,Krishna,India,Andhra Pradesh,521101
909,Vizianagaram,India,Andhra Pradesh,531215
910,Srikakulam,India,Andhra Pradesh,532405
911,Srikakulam,India,Andhra Pradesh,532102
912,Nalgonda,India,Andhra Pradesh,508201
913,Kurnool,India,Andhra Pradesh,518452
914,Khammam,India,Andhra Pradesh,507210
915,Anantapur,India,Andhra Pradesh,515731
916,Karimnagar,India,Andhra Pradesh,505186
917,Srikakulam,India,Andhra Pradesh,532463
918,Karimnagar,India,Andhra Pradesh,505471
919,Vishakhapatnam,India,Andhra Pradesh,531075
920,Anantapur,India,Andhra Pradesh,515004
921,Warangal,India,Andhra Pradesh,506345
922,Warangal,India,Andhra Pradesh,506143
923,Krishna,India,Andhra Pradesh,521133
924,Ranga Reddy,India,Andhra Pradesh,501301
925,Mahboobnagar,India,Andhra Pradesh,509173
926,Prakasam,India,Andhra Pradesh,523357
927,Prakasam,India,Andhra Pradesh,523357
928,Prakasam,India,Andhra Pradesh,523357
929,Ranga Reddy,India,Andhra Pradesh,501151
930,Nizamabad,India,Andhra Pradesh,503001
931,Warangal,India,Andhra Pradesh,506244
932,Ranga Reddy,India,Andhra Pradesh,501102
933,Karimnagar,India,Andhra Pradesh,505209
934,Krishna,India,Andhra Pradesh,521001
935,Khammam,India,Andhra Pradesh,507158
936,East Godavari,India,Andhra Pradesh,533286
937,Nalgonda,India,Andhra Pradesh,508286
938,Hyderabad,India,Andhra Pradesh,500008
939,Hyderabad,India,Andhra Pradesh,500020
940,East Godavari,India,Andhra Pradesh,533468
941,Chittoor,India,Andhra Pradesh,517147
942,Krishna,India,Andhra Pradesh,521111
943,Anantapur,India,Andhra Pradesh,515866
944,Karimnagar,India,Andhra Pradesh,505532
945,Mahboobnagar,India,Andhra Pradesh,509303
946,East Godavari,India,Andhra Pradesh,533445
947,Khammam,India,Andhra Pradesh,507174
948,Kurnool,India,Andhra Pradesh,518138
949,East Godavari,India,Andhra Pradesh,533344
950,West Godavari,India,Andhra Pradesh,534362
951,Krishna,India,Andhra Pradesh,521322
952,Nalgonda,India,Andhra Pradesh,508381
953,Kurnool,India,Andhra Pradesh,518463
954,Gooty,India,Andhra Pradesh,515401
955,Anantapur,India,Andhra Pradesh,515401
956,Anantapur,India,Andhra Pradesh,515401
957,Anantapur,India,Andhra Pradesh,515402
958,Prakasam,India,Andhra Pradesh,523001
959,Mahboobnagar,India,Andhra Pradesh,509206
960,Vishakhapatnam,India,Andhra Pradesh,530027
961,East Godavari,India,Andhra Pradesh,533274
962,West Godavari,India,Andhra Pradesh,534316
963,West Godavari,India,Andhra Pradesh,534450
964,Khammam,India,Andhra Pradesh,507214
965,Cuddapah,India,Andhra Pradesh,516233
966,West Godavari,India,Andhra Pradesh,534260
967,Anantapur,India,Andhra Pradesh,515231
968,Prakasam,India,Andhra Pradesh,523246
969,Hyderabad,India,Andhra Pradesh,500015
970,Khammam,India,Andhra Pradesh,507134
971,Vishakhapatnam,India,Andhra Pradesh,531023
972,Anantapur,India,Andhra Pradesh,515292
973,Warangal,India,Andhra Pradesh,506344
974,East Godavari,India,Andhra Pradesh,533105
975,Vishakhapatnam,India,Andhra Pradesh,530040
976,Vishakhapatnam,India,Andhra Pradesh,530040
977,East Godavari,India,Andhra Pradesh,533450
978,Ranga Reddy,India,Andhra Pradesh,501403
979,Anantapur,India,Andhra Pradesh,515233
980,West Godavari,India,Andhra Pradesh,534350
981,Khammam,India,Andhra Pradesh,507138
982,Adilabad,India,Andhra Pradesh,504208
983,Warangal,India,Andhra Pradesh,506002
984,Anantapur,India,Andhra Pradesh,515801
985,Hyderabad,India,Andhra Pradesh,500265
986,Anantapur,India,Andhra Pradesh,515271
987,Nalgonda,India,Andhra Pradesh,508238
988,Nalgonda,India,Andhra Pradesh,508257
989,Adilabad,India,Andhra Pradesh,504308
990,Gudivada,India,Andhra Pradesh,521301
991,Krishna,India,Andhra Pradesh,521301
992,Krishna,India,Andhra Pradesh,521301
993,Mahboobnagar,India,Andhra Pradesh,509221
994,Krishna,India,Andhra Pradesh,521356
995,Prakasam,India,Andhra Pradesh,523281
996,Gudur,India,Andhra Pradesh,518466
997,Gudur,India,Andhra Pradesh,508127
998,Gudur,India,Andhra Pradesh,524101
999,Gudur,India,Andhra Pradesh,506134
1000,Chittoor,India,Andhra Pradesh,517161
1001,Srikakulam,India,Andhra Pradesh,532005
1002,Medak,India,Andhra Pradesh,502278
1003,Medak,India,Andhra Pradesh,502278
1004,Medak,India,Andhra Pradesh,502278
1005,Nellore,India,Andhra Pradesh,524407
1006,Karimnagar,India,Andhra Pradesh,505304
1007,Adilabad,India,Andhra Pradesh,504309
1008,Nalgonda,India,Andhra Pradesh,508257
1009,Anantapur,India,Andhra Pradesh,515863
1010,Vizianagaram,India,Andhra Pradesh,532523
1011,West Godavari,India,Andhra Pradesh,534267
1012,Nellore,India,Andhra Pradesh,524234
1013,Hyderabad,India,Andhra Pradesh,500001
1014,Krishna,India,Andhra Pradesh,520005
1015,Nellore,India,Andhra Pradesh,524414
1016,Ranga Reddy,India,Andhra Pradesh,501515
1017,West Godavari,India,Andhra Pradesh,534116
1018,Prakasam,India,Andhra Pradesh,523240
1019,Prakasam,India,Andhra Pradesh,523243
1020,Cuddapah,India,Andhra Pradesh,516438
1021,Gundmal,India,Andhra Pradesh,509342
1022,Gundugolanu,India,Andhra Pradesh,534427
1023,Gundupapala,India,Andhra Pradesh,518150
1024,Mahboobnagar,India,Andhra Pradesh,509341
1025,Ranga Reddy,India,Andhra Pradesh,501521
1026,Guntakal,India,Andhra Pradesh,515801
1027,Guntur,India,Andhra Pradesh,522024
1028,Guntur,India,Andhra Pradesh,522026
1029,Guntur,India,Andhra Pradesh,522036
1030,Guntur,India,Andhra Pradesh,522001
1031,Guntur,India,Andhra Pradesh,522003
1032,Guntur,India,Andhra Pradesh,522004
1033,Guntur,India,Andhra Pradesh,522004
1034,Adilabad,India,Andhra Pradesh,504322
1035,Medak,India,Andhra Pradesh,502211
1036,Nizamabad,India,Andhra Pradesh,503001
1037,Vizianagaram,India,Andhra Pradesh,531303
1038,Chittoor,India,Andhra Pradesh,517297
1039,East Godavari,India,Andhra Pradesh,533101
1040,Guntur,India,Andhra Pradesh,522281
1041,East Godavari,India,Andhra Pradesh,533014
1042,West Godavari,India,Andhra Pradesh,534343
1043,Khammam,India,Andhra Pradesh,507003
1044,Anantapur,India,Andhra Pradesh,515164
1045,Kurnool,India,Andhra Pradesh,518426
1046,Chittoor,India,Andhra Pradesh,517213
1047,Vishakhapatnam,India,Andhra Pradesh,530004
1048,Hyderabad,India,Andhra Pradesh,500010
1049,Adilabad,India,Andhra Pradesh,504344
1050,Kurnool,India,Andhra Pradesh,518348
1051,Anantapur,India,Andhra Pradesh,515282
1052,Kurnool,India,Andhra Pradesh,518333
1053,Hyderabad,India,Andhra Pradesh,500029
1054,Nalgonda,India,Andhra Pradesh,508116
1055,Warangal,India,Andhra Pradesh,506001
1056,Warangal,India,Andhra Pradesh,506011
1057,Medak,India,Andhra Pradesh,502251
1058,Kurnool,India,Andhra Pradesh,518470
1059,Hyderabad,India,Andhra Pradesh,500014
1060,Mahboobnagar,India,Andhra Pradesh,509001
1061,Krishna,India,Andhra Pradesh,521105
1062,Medak,India,Andhra Pradesh,502001
1063,West Godavari,India,Andhra Pradesh,534211
1064,Prakasam,India,Andhra Pradesh,523227
1065,Krishna,India,Andhra Pradesh,520003
1066,Anantapur,India,Andhra Pradesh,515801
1067,Srikakulam,India,Andhra Pradesh,532243
1068,Anantapur,India,Andhra Pradesh,515872
1069,Srikakulam,India,Andhra Pradesh,532550
1070,Warangal,India,Andhra Pradesh,506371
1071,Adilabad,India,Andhra Pradesh,504305
